Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
"Korea, Dem. People?s Rep.",PRK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,1.445108478,1.465510026,1.475427072,1.483804584,1.513605167,1.572214373,1.654963807,1.720114102,1.748888326,1.878257077,1.940479117,2.037827783,2.196871388,2.404833881,2.858510814,3.322458722,3.863160334,4.88303647,5.9743099,7.135561461,8.627110958,10.1462514,12.24554439,15.25859261,19.02376085,23.15849086,27.89466477,30.7111281,34.14014592,37.72957423,42.6889949,46.99468655,52.37371325,56.23702355,60.32974432,62.39822058,63.89015281,66.37241777,68.91118459,71.23385572,73.67024517,76.40781868,79.60913938,82.33746693,84.31324881,87.12332837,89.89780772,92.56448698,94.17300294,95.20715013,95.81865665,95.56461991,95.19364174,97.3342179,98.02003048,100,101.7166628,103.2545274,104.882773,
Paraguay,PRY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.24451065,0.260855751,0.282823133,0.287478141,0.29342244,0.300225227,0.309162233,0.299529125,0.301083512,0.309031489,0.312938732,0.33140456,0.359650667,0.433886489,0.536229572,0.568809233,0.594636056,0.65676624,0.717302767,0.855894746,0.997416468,1.155269328,1.218515903,1.41235523,1.819707938,2.295221827,2.91256185,3.727178263,4.742294693,6.233979676,8.516085738,10.6553126,12.15589181,13.64134604,15.35652301,17.0574771,19.00568802,19.65396999,22.84942571,25.2897736,28.99839383,33.03949536,38.96988132,44.87160666,50.18216366,56.68217105,61.70184927,69.49818991,77.97271903,80.89092897,84.60465609,88.91157042,93.1629521,97.27177546,100,101.6048004,105.7954546,108.0656118,110.3889331,
West Bank and Gaza,PSE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.21752967,60.59390853,62.17881603,59.79494301,56.58263056,54.86854967,60.59811276,62.01895019,62.94170645,61.60380858,60.91138669,61.35710752,64.88220196,68.25536532,77.99008809,78.16868081,88.67734003,92.6233995,93.92517837,101.635744,103.7764056,100,101.1756106,105.9307049,105.8333273,
Pacific island small states,PSS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,17.08506423,19.04748202,20.48878703,20.9414303,21.18836293,23.31201961,24.25180809,25.46790609,27.60210925,32.52965604,37.85890692,41.38241022,45.14804908,47.83872365,52.43199665,58.10070752,64.71250077,71.52199685,81.71199658,91.76174312,97.82442005,106.2267958,95.10893912,97.27406742,99.22882889,99.9872983,101.4372888,102.7271349,104.7845986,105.69342,106.8999781,108.469631,109.5370202,110.3321652,111.3589088,112.4296627,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.44456698,36.54081473,37.64032972,44.10560882,49.88643608,65.12310049,70.56844247,78.30970225,96.24228316,72.93422993,78.02455045,92.27977286,98.16112261,100,99.80150262,75.51140816,69.36082624,75.12072576,84.8491419,
Romania,ROU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034644947,0.102203972,0.3064677,1.003095556,2.397629799,3.450991844,4.969507073,11.69515841,17.32456674,25.9041189,37.08972186,51.16761367,62.78996311,77.32788367,89.28014215,100,110.6065794,128.1003675,148.6163843,154.6900063,160.1671144,166.2293192,172.89224,178.7571715,181.8736033,186.6171771,191.1995788,200.1461618,211.9071686,
Russian Federation,RUS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000756155,0.000876405,0.002003723,0.031867579,0.314800931,1.282178075,3.128602552,4.568897839,5.256905486,6.231481477,10.74223939,14.79184108,17.22948019,19.92794523,22.64953198,27.23722856,32.48841155,37.40079149,42.57752451,50.2472347,51.23741304,58.50857046,73.02398073,79.62497058,83.9200797,90.08786787,96.92343115,100,105.3593519,116.2084653,
Rwanda,RWA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.854024746,0.914871563,0.841944096,0.956037866,1.109242968,1.18648915,1.623820445,2.224089468,2.242960683,2.21415816,2.434165995,2.431394304,2.476285936,2.573263577,2.98259034,5.606349682,5.500328701,6.24350376,6.472311871,6.864876078,7.075269094,7.620821997,7.992960476,8.188725075,9.569073016,10.00581795,9.303236172,9.365128414,9.573537764,10.08065637,11.43766079,13.15090073,14.10871807,16.06566817,18.82756585,28.47981553,31.59021459,36.52508074,37.33893282,34.96755804,35.9402119,36.35225038,34.52151052,42.04433594,47.55240537,51.89619715,57.36067342,64.10392182,73.26290916,79.30664104,81.3737787,88.16753825,92.81517567,95.72294982,100,100.2857696,105.7968154,113.5638046,112.663532,
South Asia,SAS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,6.544197975,6.610731025,4.995120096,5.521918673,5.581395805,6.217242888,15.56516922,17.44250508,20.32985473,21.97278848,24.18900642,29.77634435,41.03602319,45.84182793,48.73535775,49.31855336,48.86342686,48.35579978,35.36252375,37.74646859,34.36866979,37.31673672,39.96682091,39.06256825,38.9466986,38.29850523,38.7178547,40.97054547,44.18383597,45.71247497,39.34301593,45.04316152,49.97448007,49.1515615,52.07945823,53.28590943,59.17742772,71.10146612,79.32960638,86.02136093,101.2383945,85.33057227,100,115.5293906,120.168491,118.70684,116.0121971,96.39624526,93.45961635,100.5305965,112.1001431,
Sudan,SDN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.010044471,0.010902546,0.011076229,0.01159801,0.012051026,0.011762443,0.012515751,0.013361789,0.013678148,0.014855489,0.015943005,0.016989165,0.019419542,0.023915473,0.027607803,0.029066673,0.031062397,0.036468496,0.045552771,0.056473994,0.068913275,0.086125868,0.112471985,0.141780002,0.189470375,0.276947228,0.356271994,0.448515635,0.802226709,1.096953987,1.823527915,3.442325538,7.202503546,14.22403326,36.87822078,75.43625509,100,147.5834473,173.6500356,201.1276844,220.9450698,224.495885,241.0838242,264.3967765,305.8378231,332.2159187,363.3670968,387.6016254,442.8332442,460.3671238,550.5104722,666.1263709,898.4459619,1212.034152,1622.855239,1913.40732,1860.877856,2472.387566,3064.148098,
Senegal,SEN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,10.94082865,11.21091148,11.49558429,11.66647254,11.89925953,11.95314186,12.00289355,12.16289198,12.09692427,12.92759293,13.1916856,13.58767471,14.14526389,15.23224223,17.78534806,19.85363189,20.60592866,22.28818733,23.79768422,26.10762579,29.11750115,32.31994412,35.47673966,38.76692801,41.787352,45.5446484,48.15783334,47.39189296,46.72713707,47.43613841,47.42766099,47.08418841,46.64664575,46.58617246,62.37473021,66.97043359,69.8612882,71.29392504,73.25877149,73.51788449,74.9409105,76.89975597,79.43731133,79.84446326,80.26781476,82.26095074,85.54480471,90.0940332,95.98288279,95.03099579,96.05272972,99.45152456,102.0560412,102.1641029,100,101.0704599,102.0355751,103.6310733,106.0624543,
Singapore,SGP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,26.34413198,26.43156385,26.5554459,26.80113349,26.95235188,27.24425411,27.81677593,27.91720379,28.3185611,28.96350848,29.41149986,30.83889228,32.60483675,36.91186757,42.93434071,44.17753779,44.93717709,45.83899785,47.6916715,50.1887312,55.77328145,59.05012412,61.72698671,63.68441925,64.1862969,63.24561173,62.45334254,62.78593414,66.19552546,68.94878367,72.18755248,75.38926696,76.43554839,79.07501633,81.81176565,84.39019429,85.66136251,86.58789378,85.44103924,82.3797164,85.56174816,84.00779687,83.26127658,81.77310232,85.10417583,86.72748214,88.32817435,93.55388504,92.25710329,94.98890149,96.03625163,97.11736299,97.58551787,97.16726354,96.94017816,100,100.7852741,103.3590751,105.3315952,
Solomon Islands,SLB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.75537012,37.27408293,42.18141064,47.91301668,51.24170609,54.74873633,61.40219136,65.24467138,68.90217637,71.18920856,78.80807117,81.75176172,91.7532334,93.31564789,100.0035619,105.3045917,109.7937004,116.249632,129.5212181,138.9209463,148.3830787,170.0806395,178.5970163,182.77603,187.334525,193.1048389,200.2058003,203.9253893,210.9742796,
Sierra Leone,SLE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.008511923,0.008511921,0.008511922,0.008511924,0.008511923,0.00895428,0.009199043,0.008660833,0.00923825,0.010546844,0.01032088,0.009605709,0.010177276,0.012540964,0.014316878,0.015586605,0.016877831,0.020210688,0.02503096,0.02791846,0.026240913,0.02852343,0.033800729,0.040371238,0.056425772,0.095297325,0.170109342,0.451940785,0.742485598,1.199049473,2.045477072,4.679267476,8.51737014,10.79460166,13.49994934,18.03566085,23.37069683,23.89718481,29.57876943,34.66449879,35.8018906,62.23697139,59.7996368,67.65938452,76.33051674,89.0242515,100,106.7963321,117.4692525,126.6104301,148.3584522,174.1345158,195.1021887,208.6133136,212.3627468,252.4244764,256.9065822,294.5242348,334.0671375,
El Salvador,SLV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,10.539282,10.41541199,10.37442655,10.39463924,10.43886097,10.94384208,11.03209951,11.07626283,12.05555574,13.21881415,14.52588777,17.08741352,20.21810618,20.41220264,23.58883274,27.58757959,29.62836625,31.27270616,31.77088401,32.74064602,33.77244913,33.45399483,34.24636333,35.58419413,36.77886472,38.65718784,41.5255942,42.94730944,46.63748846,51.2110016,56.8073931,60.54256128,62.59304469,65.23958468,65.88911319,68.04666594,70.30308103,71.3595217,73.47809816,75.47395935,78.69497951,82.0999245,85.69761436,88.33887327,88.28850429,90.62684221,95.98258648,98.42599411,99.00058524,100,101.3097039,101.8511491,102.7450334,104.7391269,
San Marino,SMR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.34715026,82.81124498,84.082535,86.22927181,88.59289617,90.67392784,92.92267366,94.73684211,96.38922889,98.29110194,100,101.6774892,105.5865922,105.1432292,106.2544932,108.9424572,112.670409,109.0811692,110.4656701,111.3068387,112.3604212,,
Somalia,SOM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.635679683,2.893649526,2.869804996,2.964398706,3.352836506,3.785182194,3.663815429,3.651929512,3.775999265,4.022284463,4.049994759,4.124666865,4.619223147,5.155668978,5.829588318,6.813542377,7.817266867,8.582945871,9.839210118,11.12307358,22.34660799,26.84409038,34.04651891,44.94323151,77.15427925,99.99886536,133.5253026,177.1276824,300.8467102,593.9215649,1873.625359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.17247782,5.876253931,6.957831129,8.726068447,11.62630672,20.76208794,39.29114051,46.38055138,52.21961838,56.96481199,65.80153513,73.93180491,80.36525924,87.66660664,94.58148096,100,108.9090987,115.6607391,121.5888677,124.7324041,127.0177843,128.8759929,132.7990202,135.6191034,
Sub-Saharan Africa (excluding high income),SSA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.4154955,99.99920289,112.9255024,156.7782499,229.6909613,313.5560893,229.8357212,270.4921253,,,,
Sub-Saharan Africa,SSF,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.94340227,40.46720199,46.81042925,53.60441233,63.5532535,71.85701395,79.05299368,100,107.5702136,120.9931718,130.4051873,148.152033,164.0347794,177.4952823,186.5775733,196.0971939,199.9739546,209.3513166,
Suriname,SUR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,0.009970755,0.010282652,0.010673162,0.010959939,0.010981449,0.011245684,0.011649814,0.012049328,0.012246035,0.012607247,0.012996793,0.013696589,0.014280537,0.015824277,0.019030022,0.021025238,0.020985218,0.024166146,0.025991791,0.027819639,0.030991275,0.032358218,0.034764695,0.034930154,0.034820795,0.034493638,0.034925444,0.040953165,0.04500646,0.050465515,0.075652061,0.084985738,0.114644845,0.295157408,1.588725251,5.985583478,6.696823498,6.796853876,7.966702861,13.85992678,22.2788374,31.08571278,42.72833247,51.83714925,58.49196502,67.58150607,93.962707,100,115.5211435,123.0111008,131.8636614,150.1194557,166.2350799,166.8730346,169.5157812,165.9935052,211.906297,242.8194019,277.8861776,
Slovak Republic,SVK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.65405479,43.51976926,49.37251988,54.25599139,56.71837796,59.43448981,62.31903256,66.81538453,73.15585188,76.90251757,79.93080422,84.18734493,89.01862792,91.28246479,93.92881083,94.97662851,97.69113173,96.55671989,97.02785925,98.64990524,99.89973568,100.4102765,100.2189784,100,99.49239326,100.7011225,102.7566819,
Slovenia,SVN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.503671923,6.829629803,21.04740533,28.85159807,35.36895383,44.35420451,49.43385364,53.60153784,57.58307613,61.34406606,64.758031,70.37592984,75.71161174,79.98208762,82.67024068,83.92730642,85.79140699,89.37532913,93.36648877,96.54065345,95.54694402,96.54064556,97.00311664,98.55551202,99.00495791,100,100.7514063,102.3452137,104.626067,
Sweden,SWE,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,7.845811424,8.076272642,8.400960329,8.63298661,9.012711313,9.552855731,10.17837488,10.68833584,10.94394936,11.3180366,11.90353082,12.74990618,13.6389782,14.59831262,15.97904247,18.29798532,20.47891604,22.63525768,24.79671362,26.76636821,29.9024524,32.5241027,35.15354807,38.65275404,41.60427141,44.26881984,47.06781477,49.2898624,52.52880099,56.69153348,62.06238771,67.18054181,67.86265353,69.36395942,71.1659997,73.87318695,74.61830669,75.75408128,76.3750489,77.05211223,78.19399437,80.12295023,81.36463912,82.75772427,83.01769198,83.57322681,85.04847812,87.46827128,90.31349453,92.4525311,93.33366622,94.35030341,95.29153672,96.17979492,97.85188574,100,101.4957281,103.7118881,106.1250907,
Eswatini,SWZ,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,1.964701115,2.104683008,2.307306419,2.889455439,3.186749934,3.321031032,3.771704188,4.165701129,4.60559744,5.231392451,5.66086559,5.859581476,6.749047519,7.068744598,7.850898829,8.320961369,9.478954357,9.584466205,11.89744801,12.24149094,15.96105663,17.36207835,19.30459111,22.66161307,25.14768873,29.33462315,31.58821601,35.17184895,37.77642214,39.80503832,49.89280577,54.35453124,59.20019896,62.75546395,65.18490734,69.45896718,72.26591481,75.889542,83.80146234,91.98880751,94.92985173,99.99999102,108.7566634,115.861878,124.1313299,131.3819493,141.0306209,145.0554683,149.1041476,
Sint Maarten (Dutch part),SXM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.59297568,99.70585151,100,103.8730944,106.3854512,108.3166505,108.6330526,108.737534,112.2888435,,
Seychelles,SYC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,7.402211864,7.510054902,7.555041679,7.554855601,7.885726888,8.078991881,7.47514657,7.627583203,7.886773836,8.072241082,8.306770326,8.437554638,10.77570379,12.12784708,14.66673511,16.6478057,18.16844466,26.12717684,26.00823562,30.43222827,37.14598768,42.03043705,42.1144349,43.89453111,45.18083629,45.86471489,48.95651524,50.98379469,52.95145929,53.63300168,57.2943739,56.12376104,58.75010656,61.16004587,61.74786839,61.26701431,60.32816524,60.98197532,63.64435915,64.95328908,67.54085094,71.69917827,74.28978805,78.70767666,98.12810337,98.57816317,100,111.7998386,150.8907951,192.3769808,184.27267,192.5580038,209.2308135,217.6767063,222.6613407,227.3143171,225.5159849,233.2186764,242.6774256,
Syrian Arab Republic,SYR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2.917137068,2.900642646,2.820940214,3.455685391,3.52878789,3.424616198,3.684575833,3.71912726,3.87992729,3.756727693,3.869588546,4.148491666,3.821173351,4.464815251,5.779731511,6.28582174,6.800192621,7.525320856,8.298774262,9.635980429,11.31960723,13.26164246,13.58048886,14.2655605,15.28731422,15.91368521,20.10268916,25.20986247,32.42356571,39.98702879,47.71846888,51.35009108,53.97869496,57.138112,64.92230687,69.26174069,80.27197946,85.0973213,84.84253904,91.15688352,100,104.5635715,103.19883,103.8153951,114.5388386,128.2450504,138.2350158,154.7778386,,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.24948928,100,102.1064369,106.4380159,108.947315,110.9964084,107.808294,108.7598901,
Chad,TCD,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,8.823052084,9.269748027,9.411999722,9.943030862,10.76146676,11.37117935,12.05150282,12.44670629,12.69955677,12.96209976,13.46237875,14.67288203,15.48776749,16.52755336,17.1449721,18.55440891,20.12216841,21.8563008,24.02002556,25.98720752,28.25716526,30.53321162,33.348613,33.35265717,41.37942542,39.26361478,32.61517518,31.59331506,34.55105923,34.11826898,36.85193695,37.98458085,33.08208048,32.64718222,46.86338589,51.0028884,56.84703139,58.99743263,62.97941056,58.21006401,61.28926281,69.74574246,71.0763653,71.13251896,78.0567408,100,109.9844279,113.6160414,123.4424881,111.6429237,118.7782408,128.9698877,130.3850043,124.9852822,125.7924188,115.1252,113.512481,113.5445504,119.3453966,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,12.18049241,11.33433431,11.41542882,11.77785915,11.94979689,11.67207495,12.34179044,12.55753597,12.56518921,13.17316355,12.95959358,14.56570671,14.51147091,14.96631471,21.25696819,20.35060608,23.24243008,28.04371315,24.59316237,26.44920802,29.21730982,32.91254637,35.24497885,40.27095644,41.02782703,42.42336287,44.79686515,45.53997422,46.71753614,47.18113974,48.58522424,49.88298068,51.5019002,47.28040609,64.22682955,71.34586644,75.18993022,76.72082317,84.05275027,84.99004536,93.5310832,97.4271381,107.2300729,105.8796589,100.7090639,100.4654564,98.60727324,100,111.7761762,113.5474472,114.2649542,115.4987725,117.4732995,119.4913262,119.3967287,123.5450716,125.9042203,126.9869653,128.6738925,
Thailand,THA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,15.49233669,16.0653413,16.15217435,15.96372099,16.39119487,17.09873271,18.50857943,18.19991321,18.15387007,18.75900571,17.82195612,17.68181793,18.80230333,22.27050907,26.79914858,27.73390916,28.98112667,30.72425413,33.70364119,36.61751559,41.26884921,44.72405166,46.98612918,48.70072617,49.40584771,50.48151319,51.31605101,53.73981766,56.92035317,60.40202494,63.88914387,67.56054872,70.59432417,75.17726363,78.68989323,83.20682146,86.61652352,90.44576949,97.73908824,95.22018553,96.48737532,98.33771942,100,102.1494503,105.7953319,111.1818976,116.8569246,119.7471805,125.8947317,126.1399031,131.287637,136.2018751,138.8022804,141.2714688,143.307849,144.3427695,147.8973616,150.942224,153.0662085,
Tajikistan,TJK,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0.001377488,0.001321989,0.001398968,0.001362953,0.001461941,0.001553896,0.003102097,0.020908582,0.273319289,0.992180391,3.914456891,20.76277759,34.31073916,64.46176376,81.54486844,100,130.9477063,155.5384891,197.7957657,232.126586,254.3446485,307.7764559,391.7534737,502.0359148,562.9527043,632.9830783,717.3197202,802.55813,831.7145115,871.3107954,884.3030549,931.1931581,971.9890517,1019.044983,
Turkmenistan,TKM,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03E-05,1.98E-05,2.14E-05,1.69E-05,3.49E-05,0.001113076,0.013735243,0.144536948,1.164560904,12.97334375,20.9908759,24.68879723,30.36853018,37.49436858,49.61062232,62.08923183,78.94914666,93.43454962,100,112.2499593,122.6547949,195.9292423,215.0539272,220.0132603,248.3013649,268.8360965,271.9342869,273.7540194,259.6466596,247.0854801,243.2032459,246.1222577,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.10603166,48.63886233,51.51569075,55.46397349,67.09173444,83.04457345,85.89599054,88.45192019,122.6502266,95.11254026,120.2819642,153.0672833,171.1749661,162.9251766,157.6411351,99.99999677,80.38360743,87.90858441,88.72464765,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,12.88244115,13.89566658,15.04304008,16.02300137,17.66314087,20.51937113,22.77897344,24.84484042,26.53555687,29.78556482,32.60366965,35.03182599,35.05486937,44.58008568,43.25238469,45.44684766,45.09507113,46.1063889,49.077766,50.58887461,52.22168538,56.70137198,61.99250737,65.64070244,69.9863987,82.04467535,87.08932061,93.35300731,91.16636901,94.52254642,100,102.3916102,103.1551155,104.0481117,105.5119092,107.2979493,111.6888639,115.6976433,
South Asia (IDA & IBRD),TSA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,3.650529305,3.495742419,3.602275517,3.735596811,3.642999817,3.743299795,3.534684505,3.697616622,4.027531856,4.025346049,4.100769627,4.372870556,4.858693067,5.887895777,9.27412288,11.55290996,12.47663994,14.14130995,14.58885704,18.19346939,22.33012598,23.94231964,26.85417182,28.55261032,30.2688241,30.64343048,30.260489,31.72893115,33.04821103,35.42239791,40.90893289,41.55218155,38.6789075,42.08720968,47.67125752,49.65880948,50.57727061,48.78503082,47.87934458,49.93967983,55.95399192,57.51731715,54.53071037,60.24474436,65.59702282,74.33548148,75.62090004,85.263964,105.5504105,76.38494059,86.11129183,99.6563425,100,103.7441331,105.4819502,93.55155148,92.83016794,97.4256718,103.3263744,
Tunisia,TUN,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,7.183831472,7.293593344,7.594924363,7.695869101,7.802130864,8.317015941,8.77306339,9.026317478,9.799042766,12.18949241,12.79830396,13.16914159,14.44039954,15.37396126,16.97098394,19.14305986,21.32742618,24.74144816,27.88378932,29.83041319,30.90344926,31.99207513,33.64629303,36.23846871,39.43806577,41.20351256,44.10292219,46.6130598,48.79983848,51.00854727,53.73806331,56.07921329,64.00059093,66.09448283,68.31619528,70.5592482,73.32118128,74.99664057,77.00985812,79.59090538,82.91428543,86.09581952,87.91008563,93.48917768,96.32480926,100,104.2793107,109.3852081,113.566479,118.6865218,122.8313126,128.6088741,135.4928996,144.8520948,
Turkey,TUR,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,5.56E-05,5.80E-05,6.14E-05,6.53E-05,6.69E-05,6.96E-05,7.38E-05,7.81E-05,8.19E-05,8.75E-05,9.50E-05,0.000111111,0.000123306,0.000150348,0.000193937,0.000235263,0.000271994,0.000337515,0.000497973,0.000880023,0.001698472,0.002446769,0.003137415,0.003961245,0.005872024,0.008987395,0.012223477,0.01633206,0.027604142,0.048418998,0.076620352,0.1219521,0.201464183,0.33922424,0.694558705,1.291931578,2.289606519,4.154602362,10.124456,15.62107122,23.32861424,35.67496998,49.07963627,60.525029,68.0585117,72.89397579,79.72538348,84.68162504,94.87503724,100,107.0126579,115.7754626,124.3639387,132.1600826,141.9685781,153.0803763,165.4772266,183.613041,213.7967233,
Tuvalu,TUV,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.80668621,55.23067524,59.28726571,60.79688868,57.96148097,60.94527873,68.68099309,67.78471386,69.64221414,73.90528813,83.38452013,88.31559928,91.24425294,93.30016496,98.52464698,100,104.1252996,103.9884114,107.6524072,108.3941606,111.25934,111.9439134,112.8492868,115.2318018,121.0688658,126.6751575,127.9422174,132.5,139.0243902,
Tanzania,TZA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.056216366,2.479812235,3.036509888,3.890151899,4.87729666,6.070380302,7.962515066,10.10140199,12.05235201,14.53359769,24.3001344,26.89789815,29.10382282,30.50545397,32.71192281,35.46583578,37.90787957,40.33004645,42.55227044,46.42426728,54.02891259,58.91402449,64.46886069,72.33304494,79.9163647,87.64122722,92.94426282,100.0000001,107.4720338,110.3777914,115.6510545,
